	Gammaproteobacteria	Alphaproteobacteria	Vicinamibacteria	Bacteroidia	Actinobacteria	Bacilli	Verrucomicrobiae	Planctomycetes	Bacteria_unclassified	Thermoleophilia	Nitrososphaeria	Polyangia	Clostridia	Blastocatellia	Gemmatimonadetes	Acidobacteriae	Acidimicrobiia	Phycisphaerae	Desulfuromonadia	Deinococci	KD4-96	TK10	Anaerolineae	Nitrospiria	Thermoanaerobaculia	Latescibacterota_cl	Subgroup_11	Methylomirabilia	RCP2-54_cl	Holophagae	Subgroup_5	Entotheonellia	Fusobacteriia	Myxococcia	Ignavibacteria	Chloroflexia	Chlamydiae	OM190	Cyanobacteriia	MB-A2-108	Armatimonadota_class	Oligoflexia	Bdellovibrionia	NB1-j_cl	Abditibacteria	Elusimicrobia	Dehalococcoidia	OLB14	Subgroup_22	Subgroup_25	Gitt-GS-136	BD2-11_terrestrial_group	Negativicutes	Kapabacteria	Ktedonobacteria	MBNT15_cl	Chloroflexi_unclassified	Fibrobacteria	Longimicrobia	Actinobacteriota_unclassified	Vampirivibrionia	Fimbriimonadia	Desulfobacterota_class	Acidobacteriota_unclassified	Armatimonadia	Latescibacteria	Sericytochromatia	Sumerlaeia	Babeliae	S0134_terrestrial_group	Parcubacteria	vadinHA49	Spirochaetia	Lineage_IIb	Pla4_lineage	AKAU4049	bacteriap25	JG30-KF-CM66	Proteobacteria_unclassified	Gemmatimonadota_unclassified	Kiritimatiellae	Bacteroidota_unclassified	ABY1	Myxococcota_unclassified	Chthonomonadetes	Desulfobacterota_unclassified	AT-s3-28	Leptospirae	Subgroup_18	Kryptonia	Omnitrophia	Lineage_IIa	Rubrobacteria	Desulfobulbia	AD3	Gracilibacteria	WS2_cl	Methanomicrobia	WPS-2_cl	Subgroup_20	Microgenomatia	Thermoplasmatota_unclassified	Saccharimonadia	Planctomycetota_unclassified	Pla3_lineage	Campylobacteria	Rhodothermia	WWE3	SHA-26	Firmicutes_unclassified	BD7-11	Coriobacteriia	Subgroup_19	Thermovenabulia	Cyanobacteria_unclassified	Limnochordia	Patescibacteria_unclassified	SAR324_clade(Marine_group_B)_cl	Berkelbacteria	GAL15_cl	Patescibacteria_class	Syntrophobacteria	Syntrophomonadia	FCPU426_cl	Bdellovibrionota_unclassified	Archaea_unclassified	Latescibacterota_unclassified	P2-11E	Defferrisomatia	Armatimonadota_unclassified	Hydrogenedentia	Verrucomicrobiota_unclassified
21to22FACS16S221215B06	0.4961534716135943	0.14957639497516803	0.09689356315123186	0.02191060473269062	0.030285324763852373	0.014120167494400624	0.025124160093485243	0.005063784204888499	0.017236342389716622	0.018989190768331873	0.0018502288440938749	0.017528483786152498	0.0	0.0	0.022300126594605122	0.006621871652546499	0.0	0.0	0.012562080046742623	0.007985198169247249	0.0	0.0	0.0021423702405297495	0.0036030772227091247	0.015678254942058625	0.0	0.0	0.0022397507060083746	0.0	0.01616515726945175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022397507060083746	0.0	0.0	0.0	0.002044989775051125	0.0	0.0054533060668029995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037004576881877497	0.0	0.0	0.0	0.0	9.738046547862498e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024345116369656247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215B07	0.4520955738347044	0.2445750097924011	0.03979631805718763	0.0199764982373678	0.09745397571484529	0.0838229533881708	0.0	0.019193106149627888	0.00015667841754798275	0.003290246768507638	0.013631022326674501	0.0046220133176654915	0.0	0.003055229142185664	0.00227183705444575	0.0	0.0	0.0	0.005170387779083431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004778691735213474	0.0	0.0	0.0	0.0	0.0021151586368977674	0.0	0.0	0.002036819428123776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019584802193497847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215B08	0.42955568053993265	0.30047806524184495	0.048650168728908885	0.002671541057367829	0.041619797525309345	0.024043869516310462	0.011529808773903262	0.02798087739032621	0.016451068616422947	0.000703037120359955	0.006608548931383577	0.0	0.0	0.0	0.004077615298087739	0.009139482564679415	0.00028121484814398203	0.0	0.0	0.0	0.0	0.001968503937007874	0.0	0.016451068616422947	0.0	0.0	0.0	0.0	0.0	0.0	0.018841394825646795	0.0	0.0	0.0	0.0	0.0	0.0	0.004921259842519685	0.0	0.0	0.0	0.0	0.0	0.013217097862767153	0.0	0.0	0.0	0.0	0.0	0.0	0.010967379077615299	0.0	0.0	0.0	0.009561304836895388	0.0	0.00014060742407199101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014060742407199101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215B09	0.46310832025117743	0.11773940345368919	0.1467817896389325	0.007260596546310833	0.003728414442700157	0.011185243328100471	0.008830455259026688	0.014717425431711145	0.005886970172684459	0.03983516483516483	0.010596546310832025	0.02021193092621664	0.0	0.0	0.0	0.038461538461538464	0.008634222919937205	0.0062794348508634235	0.012951334379905808	0.0	0.0007849293563579278	0.0	0.04454474097331241	0.0	0.0	0.0	0.0	0.0	0.023940345368916798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019623233908948196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014324960753532182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215B10	0.2767285781176837	0.1709068206648977	0.06680193538317465	0.07164039331980646	0.10863118464179805	0.09817387232714218	0.0004682378648353364	0.028094271890120186	0.029498985484626192	0.036522553457156236	0.012330263773997192	0.0063992508194162636	0.013266739503667864	0.0003121585765568909	0.00015607928827844546	0.020446386764476354	0.00015607928827844546	0.014827532386452317	0.0009364757296706728	0.03464960199781489	0.008428281567036055	0.0	0.0	0.0	0.0	0.00015607928827844546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003121585765568909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015607928827844546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215B11	0.673633101118852	0.1475617479417353	0.08296390120329321	0.01118851593835761	0.008444162972345366	0.01752163816761664	0.0	0.005488705932024488	0.009710787418197172	0.002322144817394976	0.004644289634789951	0.0035887692632467806	0.0	0.0	0.00021110407430863416	0.0031665611146295125	0.0	0.0	0.0	0.0	0.0	0.019421574836394347	0.0	0.0008444162972345366	0.0	0.0	0.0	0.008655267046654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021110407430863416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004222081486172683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215B12	0.5262276785714284	0.08537946428571429	0.09691220238095237	0.05189732142857143	0.024925595238095233	0.020461309523809524	0.01171875	0.037388392857142856	0.026785714285714284	0.010230654761904762	0.009114583333333334	0.0005580357142857143	0.009114583333333334	0.006510416666666667	0.000744047619047619	0.0	0.0	0.0	0.004836309523809524	0.0	0.0	0.0	0.0	0.0	0.0	0.00744047619047619	0.00018601190476190475	0.0	0.0	0.0	0.0	0.00427827380952381	0.021391369047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004650297619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013950892857142858	0.02306547619047619	0.0	0.001488095238095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000744047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215C01	0.20553633217993061	0.1462514417531718	0.10311418685121107	0.027450980392156862	0.08073817762399077	0.009688581314878892	0.05743944636678202	0.05074971164936564	0.02029988465974626	0.0516724336793541	0.023529411764705882	0.002998846597462514	0.009688581314878892	0.015455594002306805	0.016608996539792392	0.003460207612456747	0.014763552479815461	0.014994232987312572	0.006228373702422145	0.000922722029988466	0.02029988465974626	0.008304498269896193	0.002076124567474048	0.000461361014994233	0.013610149942329872	0.00922722029988466	0.001845444059976932	0.005074971164936564	0.0	0.00392156862745098	0.000461361014994233	0.0	0.0	0.0002306805074971165	0.000922722029988466	0.001384083044982699	0.004844290657439447	0.0006920415224913495	0.0002306805074971165	0.00530565167243368	0.0025374855824682814	0.0002306805074971165	0.0	0.0002306805074971165	0.005536332179930796	0.0	0.004152249134948097	0.000461361014994233	0.0	0.01591695501730104	0.000922722029988466	0.0	0.0	0.0	0.0020761245674740486	0.0	0.0011534025374855825	0.0	0.0	0.000461361014994233	0.0	0.0	0.002306805074971165	0.0	0.0	0.0	0.00392156862745098	0.0	0.000461361014994233	0.0	0.000922722029988466	0.0	0.0	0.0059976931949250285	0.0	0.0	0.0	0.000461361014994233	0.0	0.0	0.007612456747404845	0.0	0.0	0.0002306805074971165	0.0	0.0	0.0006920415224913495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002306805074971165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016147635524798153	0.0	0.0	0.0	0.0	0.000461361014994233	0.000922722029988466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215C02	0.6275070602413978	0.06648319032971778	0.0032198298346914184	0.11550015289694746	0.0373248430557804	0.12715629665605388	0.0015109815984026766	0.0007734786753727988	0.0009713453132588636	0.0017807997409745827	0.0	0.0	3.597575234292087e-05	0.0	0.0	0.006241793031496773	0.0019247027503462666	0.0	0.0	0.0	0.0013311028366880721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7987876171460436e-05	0.0007914665515442592	0.0007375029230298779	0.0	0.0	3.597575234292087e-05	0.0010612846941161656	0.0	0.0017628118648031228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006655514183440361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001277139208173691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018347633694889645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.396362851438131e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215C03	0.15879157675422273	0.06243024034526379	0.2549296822680259	0.120693503980951	0.009375697596547364	0.0051343105885854595	0.029987350249274493	0.03601458441848352	0.012426519830344516	0.04018156112806013	0.01540293176575638	0.03713073889426297	0.0002232308951558896	0.03088027382989806	0.014956469975444597	0.0022323089515588956	0.0010417441773941515	0.012352109531959223	0.02418334697522137	0.0	0.0	0.0012649750725500408	0.0029020016370265643	0.005804003274053129	0.005059900290200164	0.01451000818513282	0.007589850435300246	0.01837934370116824	0.009747749088473845	0.0017858471612471167	0.0018602574596324132	0.0027531810402559712	0.0	0.0	0.0025299501451000817	0.0	0.0014137956693206339	0.010343031475556215	0.0	0.0037205149192648264	0.0011905647741647443	0.0	0.010343031475556217	0.003869335516035419	0.0	0.0	0.0	0.0004464617903117792	0.0	0.0	0.0014882059677059304	0.0	0.0	0.0	0.00014882059677059304	0.0	0.0	0.0	0.0	0.0011161544757794478	0.0	0.0014137956693206339	0.0020834883547883026	0.0	0.0	0.004985489991814867	0.0	0.007589850435300246	0.0	0.0	0.0	0.0002232308951558896	0.0	0.0	0.003274053128953047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002232308951558896	0.0	0.003125232532182454	0.0	0.0002232308951558896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022323089515588956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215C04	0.24276080920269733	0.1808806029353431	0.06902023006743353	0.03887346291154304	0.07973026576755256	0.051963506545021826	0.01190003966679889	0.10551368504561681	0.026973423244744152	0.0	0.07060690202300675	0.018643395477984926	0.0	0.027370091233637445	0.0003966679888932963	0.0	0.0	0.0	0.005156683855612852	0.0	0.006743355811186037	0.0	0.0	0.04799682665608885	0.01507338357794526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003966679888932963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215C05	0.5405002977963073	0.14026206075044673	0.06700416914830255	0.005658129839189994	0.01042287075640262	0.01042287075640262	0.0002977963073257892	0.03335318642048839	0.0	0.0	0.029779630732578916	0.0	0.05896366885050625	0.0	0.0	0.01042287075640262	0.0	0.0	0.0	0.02829064919594997	0.0	0.0	0.0	0.0	0.008933889219773675	0.0011911852293031567	0.0	0.0	0.003871351995235259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011911852293031567	0.0	0.0	0.0	0.02531268612269208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003871351995235259	0.0	0.0	0.0	0.0	0.020250148898153665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215C06	0.7046267735965454	0.10129549660703267	0.02948797038864898	0.014682294879703888	0.03602714373843307	0.0215916101172116	0.015052436767427513	0.006045650832819247	0.009747069710055522	0.00555212831585441	0.0	0.0	0.011721159777914868	0.0	0.00579888957433683	0.0	0.0024676125848241827	0.0	0.0	0.005305367057371993	0.0	0.0	0.0	0.0064157927205428745	0.007279457125231339	0.0	0.0	0.004935225169648365	0.0	0.0049352251696483645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00283775447254781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004194941394201111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215C07	0.21588207322872086	0.21683309557774608	0.015691868758915834	0.01806942463147884	0.07941036614360437	0.13884926295767952	0.0023775558725630053	0.0	0.00047551117451260106	0.009510223490252021	0.04089396100808369	0.10603899191631004	0.0	0.0	0.0	0.0	0.0	0.006181645268663814	0.0	0.0	0.0	0.019495958155016643	0.0	0.009510223490252021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10508796956728483	0.0	0.0	0.007608178792201617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047551117451260106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014265335235378032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006181645268663814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215C08	0.4108793240031686	0.193292843939794	0.04264589384737259	0.06773171375759175	0.010430419857406918	0.014259308159493002	0.10522841299181411	0.015315553208344337	0.030102983892263006	0.02521785054132559	0.0	0.018616318986004753	0.0	0.0	0.004489041457618167	0.0002640612622128334	0.004885133350937418	0.0007921837866385001	0.0	0.009242144177449169	0.0	0.0	0.0015843675732770002	0.007921837866385001	0.0	0.0	0.0	0.0	0.0	0.0	0.0011882756799577502	0.0	0.0	0.0	0.0	0.006469500924214418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013335093741748086	0.0	0.0	0.0	0.0	0.0011882756799577502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005941378399788751	0.0	0.0	0.0	0.0	0.0	0.004885133350937418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004092949564298918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215C09	0.19543700721355473	0.14360006710283507	0.1655762455963764	0.11759771850360676	0.004697198456634793	0.03908740144271096	0.0793491024995806	0.0206341217916457	0.02851870491528267	0.00754906894816306	0.02415702063412179	0.0	0.013923838282167422	0.0	0.004361684281160879	0.011575239053850024	0.001509813789632612	0.03724207347760443	0.0	0.011239724878376111	0.0	0.010400939439691328	0.0	0.001677570877369569	0.0	0.0	0.022814963932226137	0.0	0.01073645361516524	0.004529441368897835	0.007716826035900017	0.005200469719845663	0.0	0.0	0.0	0.00805234021137393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006710283509478275	0.00016775708773695687	0.0	0.0	0.0	0.0	0.0	0.0	0.0005032712632108706	0.0	0.0	0.002851870491528267	0.0	0.018621036738802214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
